# a 10km h
36.5660	39.1401
36.6428	39.2224
36.9399	39.5409
37.1172	39.7309
37.4477	40.0871
37.8645	40.5338
46.6175	49.9176
208.6399	224.7445
38.4811	41.1930
47.1835	50.5248
3541.9223	4360.7143
2715.0827	3228.3742
3215.5097	3895.5717
2847.0659	3403.8974
2852.0173	3437.2690
323.9649	350.7418
47.8052	51.1917
213.5299	230.0534
39.0604	41.8139
38.8641	41.6055
46.6573	49.9632
219.5328	236.5732
46.4590	49.7505
215.2113	231.9406
46.2207	49.4920
214.4234	231.0236
43.2124	46.2681
299.1445	323.4331
37.7598	40.4198
37.7338	40.3919
37.9978	40.6749
38.0243	40.7032
38.3443	41.0463
38.4811	41.1930
38.7429	41.4736
47.3880	50.7441
212.6991	229.1513
43.8034	46.9020
340.2303	368.4336
39.0604	41.8139
47.6386	51.0129
533.8249	582.0077
2856.9860	3410.5200
406.5221	441.1191
46.0287	49.2861
1387.4027	1562.3950
347.2914	376.0204
47.5971	50.9684
645.1259	706.2882
3165.8493	3844.3142
391.9479	425.2808
43.6634	46.7494
432.2377	469.4717
44.0528	47.1670
425.5086	462.0473
44.1239	47.2432
3565.0217	4382.5180
505.5210	550.5676
44.1977	47.3223
473.4151	514.9845
45.2239	48.4229
425.5086	462.0473
49.7244	53.2505
585.6821	639.7837
394.5885	427.9803
51.2728	54.9119
3541.9223	4360.7143
3014.5405	3629.4145
3025.6643	3636.9445
2586.6088	3054.0195
2733.1833	3246.3098
3228.1691	3912.9626
376.1262	407.6761
51.6117	55.2755
2662.1916	3152.8906
2603.0317	3075.4514
2369.8122	2773.7456
2594.7941	3064.6979
2102.4487	2434.7321
389.7125	422.6151
52.0540	55.7501
1863.5340	2137.8137
2484.7121	2921.6787
2265.0690	2640.0710
322.5630	348.9266
51.6117	55.2755
602.0228	658.0358
397.2650	430.9261
47.9310	51.3296
2670.8632	3175.7377
501.1950	545.7681
47.1428	50.4811
526.6250	574.0037
47.3470	50.7001
3580.5895	4404.5410
673.1979	738.4193
47.6358	51.0129
567.0505	618.9998
47.6413	51.0159
617.9013	675.7931
48.2326	51.6502
585.2641	639.3170
48.9672	52.4381
549.9363	599.9340
48.7923	52.2506
611.9067	669.0867
49.9546	53.4975
523.5983	570.6404
50.2762	53.8426
497.5455	541.7204
54.3376	58.2008
907.0299	1002.8646
427.2825	464.0040
51.5630	55.2233
422.0046	458.1828
46.1453	49.4111
45.8562	49.1011
46.1790	49.4473
45.6799	48.9120
46.0287	49.2861
45.6418	48.8711
46.0261	49.2833
45.8716	49.1176
45.7947	49.0352
45.7973	49.0379
45.7181	48.9530
45.8716	49.1176
45.6799	48.9120
46.1037	49.3666
45.4520	48.6676
46.1842	49.4529
46.7371	50.0459
45.6418	48.8711
46.4038	49.6884
45.7156	48.9503
46.3802	49.6631
46.2207	49.4920
45.2639	48.4658
46.3409	49.6209
46.5778	49.8750
46.3802	49.6631
46.5778	49.8750
46.4590	49.7476
46.6599	49.9632
46.5778	49.8750
46.7371	50.0487
46.7771	50.0916
46.3644	49.6462
46.9350	50.2582
46.6998	50.0059
46.6175	49.9176
46.8011	50.1146
46.7371	50.0459
46.7371	50.0459
46.5804	49.8779
46.5778	49.8750
47.1428	50.4811
46.6414	49.9432
46.8974	50.2179
46.9404	50.2640
46.8171	50.1318
46.8814	50.2035
46.7744	50.0888
46.8198	50.1346
46.4985	49.7900
46.4985	49.7900
47.7634	51.1469
46.6812	49.9860
47.6358	51.0099
47.8471	51.2365
47.5557	50.9240
48.0152	51.4169
48.7894	52.2475
47.4319	50.7912
49.0111	52.4852
49.0962	52.5765
48.8359	52.2974
48.8767	52.3411
49.2318	52.7220
49.5921	53.1086
49.4992	53.0090
